ID,content,score
111584,ارجوكم لقد اشتريت منتج بالغلط كيف اقوم بمسحه ارجوكم المنتج غالي جدا ماذا افعل اخاف ان يصلني ,-1
24346,Merci Julia de nous rendre heureux,1
21026,je suis toujours satisfait des services de JUMIA,1
59519,"Vous ne respectez jamais les dates de livraison, javais effectué deux commandes, une a été livrée un mois en retard, lautre cétait annulé automatiquement... La cause, ny a plus le produit... Je le recommande à personne, cest de lescroquerie.",0
8121,"Après une commande non conforme jai contacté le SAV pour assurer le retour mais je nai pas reçu de réponse même après plusieurs réclamations, à éviter.",-1
78013,ممتاز ربي يبارك فيكم ويحفضكم,1
10649,Cool mais vend des marchandises non durables,1
21791,Comment on fait pour être en contact avec Jumia pas de contact ni adresse. ya des bon produits,0
6584,Très bonne application ,1
86808,هو جاحد بس مش اكتر,1
134959,Génial elle nous facilite le travail,1
48534,التطبيق جيد التوصيل لحدود الساعة معقول المشكل الوحيد هو ان صاحب التوصيل او المسؤل عن التوصيل لايترك لك المجال للتحقق من البضاعة المر جو اخذ رايي بعين الاعتبار وموافاتي برد شافي,0
50430,هذا التطبيق أكبر شركة إحتيال في العالم ارجو منكم إقاف هذا التطبيق وشكرا . يستعملون الجمعة السوداء وعندما تدخل للإقتناء يقول لك نفاذ المخزون هذا إحتيال.,-1
10676,Pas mal mais cette affaire de créer un compte Jumia je crois cest trop de tractations... Si au moins on pouvait nous expliquer lutilité merci...,0
136166,التطبيقة تعمل جيدا تم تجاوز المشكل بنجاح و كل الشكر لفريق العمل,1
56734,Produits high-tech,0
83637,جميل جدا وسهل الاستخدام,1
127691,merci pour cette aplication il nous permette de gagner plusieure cadeau,1
13672,jumia est un site darnaque et descroquerie.au black friday t achète le produit et il passe au panneau et quand tu veux payer ils te disent produit épuisé,-1
4731,Il ne sagit pas de toujours présenté les excuses on se sait des commentaires pour améliorer le service,0
87251,جيد فية كل المنتجات,0
7971,Très bon site et surtout beaucoup de ventes flash,1
86421,انا جربت ويرتني ما جربت عزبوني في الموبيل جدا ومتستحقش النجمه حتي,-1
115748,V.g,1
12749,les frais sont tres élevé.,-1
90296,جميل ومفيد جداااا,1
10575,Le service de livraison très lente,0
111811,اسوأ خدمة عملاء,-1
123171,offre 25 go a 30 dt c est la honte ...,-1
67404,الكذوب عشرة لداس الله ينعل الي مل يحشم ....موقع النصب و الاحتيال درجة اولى تجربة فاشلة .....نصيحة غير بلاما تبقاو .....الاسواق المغربية  مطالعة النيڤو عليكم ا نصاااابة ههخخ,-1
93681,ممتاز.,-1
66538,can i use pay pal to but somting in this shop in marocco ,0
15059,Pout le moment aucun probleme avec vous,0
127259,Application difficile à ouvrir,-1
56329,you need to add more product on Algeria oran pleeeeas,0
78197,إلى يختاروا هو الي بيوصلى,1
7003,Reste de faire un button dannulation de la commande si nécessaire et regrouper les articles par nom de boutique,1
74313,Cool and god,1
4301,"Trop bien mais il y a deux problème, moi je veux tablette huawei matepad pro et j ai pas trouver et j espère que vous l en mener. Merci",1
9460,Mauvais service. Apres plusieurs jour dattente je nai pas reçu ma commande,-1
130369,Réseau ki zabour omm sramkom,-1
7697,Appli pratique mais des fois les livreurs assignés nappellent pas pour confirmer la livraison.,0
59046,J aimerai Julia ai des contacts direct avec ses clients OK,0
4928,Cest vraiment génial vous facilitez la vie de vos clients.,1
83018,لماذا لم يقبل الايميل الخاص بي,0
138494,Aujourdhui cest lapplication ne fonctionne pas  Je suis très fâché,-1
24934,bon je compte l utiliser dabord,0
138130,Trés nulle.,-1
111598,موقع كاااااذب و أثمنة غااااالية جدا و يستحمرون الشعب,-1
13685,Avec Jumia Cest le libre choix. Et cest très pratique et professionnel,1
67897,السلام عليكم يا فاشلين أول ملاحظة لدي هي أنكم لستم قادرين على إنشاء سوق إسمه jumia ولا تعرفون تقديم أفضل الخدمات فيه لأن في هذه الساعة أغلب الناس توقف لديهم سيرفر لديكم ولم يتمكنوا من الدخول. ثانيا أنصحكم بتغيير هذا السوق ومن الأفضل إغلاقه نهائيا وتعويضه بشيء تلعبون فيه ولا تضحكوا على الناس مرة أخرى بالإشهارات أنتم فاشلون وأنا فرحان لأنكم فشلتم في تقديم طلبات المستهلك يا فاشلين.,-1
1713,Cette application consomme beaucoup de données mobile. ça explose mon forfait à chaque fois.,0
47695,Très bien mais il manque beaucoup darticles et vêtements pour enfants,1
113289,للاسف الخدمه سيئه للغايه متستهلوش نجمه حتى,-1
134230,Mon téléphone minforme que votre application risque de ne pas fonctionner aprés la dernière mise à jour du système Android et me demande de chercher une mise a jour de attijari mobile Tunisie et en consultant mon playstore je trouve aucune mise a jour disponible. Aidez moi svp,0
72082,ءلصةلالقىصمغزثضغ,1
132001,application acseptable,0
63742,Comment ça marche cette application,-1
21611,"Il ya des belles chosese , mais on c fait arnaké et se nest pas se que je voullé",-1
87081,شراء تليفون ريدمي نوت. 7,1
2331,Lancienne version et plus pratique,-1
83750,غير سلس ومنتجاته قليله جدا بحق الرجل,-1
113069,حميل جدا,1
24731,Allucinant jumia jaime beaucoup,1
141935,يعلق ومايفتح,-1
120240,franchement jai aimé lapp mais Ken nkhalsou ki iji l colis khir,-1
84919,. متعة التسوق,1
125613,Vs pouvez mieux faire,-1
51053,ربي يوفقكم ان شاء الله,1
8133,le problème c juste les frais de la livraison sont très très chers si non c très intéressant,0
7012,Application très conviviale. Jai été surprise par sa simplicité,1
4363,Je déplore le plus souvent la mauvaise qualité des produits commandés cest un peu dommage,-1
67373,اعبر عن استيائي العميق بسبب الخداع الذي تعرضت له عند اقتناء فرشاة للاسنان اذ لا علاقة لها مع ما يتم اشهاره نوعية رديئة جدا ولا اشجع اي احد بطلبها وستكون آخر مرة اتعامل مع جوميا لانهم فعلا يستخفون بالمستهلكين .,-1
99998,خدمة كويسة,0
23615,Il a pas en français,0
79709,بصراحه اول مره اتعامل مع جوميا سمعت عنها كتير لذلك تقدمت اليوم بطلب للشراء معامله علي افضل ما يكون... ولكني صدمت عندما علمت ان طلبي سياتي علي مراحل شيء ازعجني لان انا طالب الاوردر في مكان واحد ومن شركه كبيره لها اسم رنان كنت اتوقع ان ياتي طلبي دفعه واحده وذلك اول عيب واتمني ان يكون الاخير وتتلافي الشركه هذا الامر,-1
10122,Il est écrit quavec lapplication on paye moins cher et ben cest faux Merci jumia,-1
136688,C koï lidentifiant et le mot de passe  Explique moi et merci,0
87623,جميل جدااااااال شكرااا علي سرعه التوصيل,1
41141,٤٤٢٣٣٣٣٣٣٣٣٣3٠٠فرنسية 0٣٣٣والله ٣٣3٣٢٢٢2٢٢٢٢كيلوبايت شبكة قطرات الندى العائلية من وإلى إقليم العيون برلين ستعمل من أجل التوصل إلىذ0,0
13426,Moi aussi jessaie dinstaller cette application depuis deux jours mais ça refuse,0
138357,كل ما نحب نشوف الحساب متاعي لازم نفسخ و نعاود نتيليشرجي التطبيقة توة قريب ثلاث اشهر نفس المشكل,-1
24119,Votre big bang méga vente flash là cest que des mensonges,-1
81954,مش عاجبني ان ما فيش تفصيل للمنتجات الي عايزه ابحث عنها,-1
21016,Merci pour la canfiance et le bon service,0
5115,chaque fois il est inscrit que je peux avoir une réduction si je vais sur lapplication après je trouve que cest le même prix  si non vous pouvez faire plus de réduction sur les parfums Les prix des croquettes pour chien sont excessivement cher par rapport au marché international normalement les ventes en lignes devraient être beaucoup moins cher je suis de Tunis exemple ownat mini adulte 4kg est à 43dt quen euro il est seulement à 7.99  27.965,-1
3089,excellent service.,1
7501,Pas assez de produits niveau de vêtements il ya a se plaindre des choix et les prix commence à grimper au gîte et a mesure,0
90311,من التعليقات منزلتوش الصراحه,-1
128784,روعة جمل وحرفي,1
11003,"je suis vraiment satisfait du service, depuis que je lest connu. JUMIA au coeur de lhumanité mondiale.",1
26256,Laisser moi entrer,0
120399,Bonjour jai pas pu faire linscription via Facebook..  Comment faire et merci.,-1
79180,جميلة والخدمة ممتازة,1
136324,Merci de rectifier le simulateur de Tamouil Menzel au niveau du : Période Maximale et plafond de financement,-1
85893,هل يتم التوصيل لمدينة تزنيت,0
111184,ارجوا اضافة بعض الاشياء مثل امككانيه التبديل واتاحه اختيار تبديل او ارجاع عرض من عدد مثال تم اختيار اثنين عرض ولاكن اريد ان استبدل او ارجاع عرض واحد . وكيف يمكن متابعه ما تم لهم سواء ارجاع او تبديل . واضافه مراسله مع خدمه العملاء مباشرا.  هذا خاص للابلكيشن.,0
138075,"La connexion ne marche pas, la mise a jour nest pas rapide. Graphisme sympa mais il y a beaucoup à améliorer.",-1
87879,لا يوجد مصدقيه,-1
120391,Il manque le tri des articles,0
9437,"Fonctionne bien, meme si quelques fois lente",-1
72874,Ouui,0
140146,Impossible de payer les factures fixes  transaction non autorisée,0
111579,التطبيق جميل وسهل الاستخدام بس المنتجات احيانا تكون غير المواصفات ارجو ارجو الاهتمام بالمواصفات,0
116753,مليء بالاعلانات,-1
26979,très bon calitè,1
13072,vos livreurs doivent venir à lheure. merci,-1
83316,جديد في جديد,1
85356,انا سعيد بالتطبيق,1
16206,Cest le meilleur marche et efficace,1
44596,chic pratique,0
129067,قدور,-1
119387,Excellente équipe ... Bravo ...,1
113849,"السلام عليكم كل الاشياء التي تعرضونها جميله بل ورائعه ويمكن غير متوفره في 
اغلب المواقع ولكن عندي اشكال بخصوص الوصول فعندما اخترت بلد الجزائر لم اجد 
الولايه التي اسكن فيها مدرجه اي انه لا يمكن ان تصل لي السلعه التي اريدها 
لمقر سكني كما تقولون ارجو ان تاخذو هذا بعين الاعتبار و تتواصلو مع وكلائكم 
في الجزائر حتى يغطو اكبر عدد ممكن من الولايات خاصه الجنوب بالتحديد ولايه 
ورقله",0
